,code,name,times_4,net40,net41
2179,600007,中国国贸,2.11,32519.68,68634.04
2180,600584,长电科技,9.56,1112.22,10633.44
2181,300238,冠昊生物,1.61,4057.39,6537.11
2182,300253,卫宁健康,6.43,8060.4,51862.28
2183,600176,中国巨石,4.77,31912.81,152103.51
2184,300377,赢时胜,3.0,4035.73,12103.94
2185,002568,百润股份,-3.51,4187.58,-14702.19
2186,603877,太平鸟,2.01,21297.41,42753.89
2187,600275,*ST昌鱼,1.05,-3906.21,-4115.52
2188,300480,光力科技,0.57,5458.53,3091.05
2189,600511,国药股份,1.33,41150.97,54760.69
2190,603218,日月股份,2.43,13953.03,33898.23
2191,600400,红豆股份,3.33,4793.14,15941.77
2192,002352,顺丰控股,103.78,4028.1,418042.62
2193,601588,北辰实业,0.9,66453.5,60058.54
2194,603308,应流股份,0.34,16271.8,5468.25
2195,300023,宝德股份,-5.69,-1105.41,6285.02
2196,300173,智慧松德,-3.42,-2173.17,7439.99
2197,600600,青岛啤酒,0.53,197337.21,104348.64
2198,002516,旷达科技,2.11,14261.69,30128.66
2199,603929,亚翔集成,2.86,5781.48,16524.05
2200,002652,扬子新材,2.25,3619.82,8127.49
2201,002224,三 力 士,1.53,14766.85,22582.89
2202,002727,一心堂,1.47,24085.33,35337.7
2203,300487,蓝晓科技,0.99,6203.21,6169.56
2204,603078,江化微,3.57,1928.72,6894.27
2205,603556,海兴电力,1.83,28509.4,52123.23
2206,603389,亚振家居,0.96,7866.72,7552.37
2207,603665,康隆达,1.96,4779.54,9376.0
2208,300380,安硕信息,-0.42,4649.85,-1949.26
2209,300356,光一科技,1.35,4733.68,6378.67
2210,000695,滨海能源,1.19,325.81,388.33
2211,300223,北京君正,0.28,2556.97,705.21
2212,002386,天原集团,0.98,5641.95,5513.83
2213,002066,瑞泰科技,-0.19,-13532.59,2523.84
2214,300062,中能电气,1.96,3993.97,7843.58
2215,300369,绿盟科技,1.99,11052.88,22012.41
2216,002355,兴民智通,0.73,6993.79,5081.63
2217,300146,汤臣倍健,1.27,42168.63,53521.18
2218,600970,中材国际,5.72,8934.97,51138.34
2219,002564,天沃科技,-2.39,12550.19,-29971.09
2220,000893,东凌国际,0.13,14554.45,1952.09
2221,300288,朗玛信息,1.51,5630.36,8514.58
2222,600371,万向德农,-1.55,-3539.34,5490.92
2223,300512,中亚股份,1.84,8742.23,16107.32
2224,600720,祁连山,0.36,46470.01,16657.91
2225,603069,海汽集团,1.07,5852.92,6283.88
2226,002131,利欧股份,10.2,5599.01,57101.18
2227,300365,恒华科技,2.11,5949.56,12542.89
2228,600418,江淮汽车,1.27,91725.0,116196.57
2229,600070,浙江富润,0.82,12246.98,10064.87
2230,300541,先进数通,1.2,4976.94,5950.77
2231,600807,天业股份,6.92,1955.37,13537.25
2232,601880,大连港,0.78,68258.26,53101.27
2233,300166,东方国信,3.63,9023.64,32790.11
2234,600570,恒生电子,0.06,32331.79,1829.14
2235,600545,新疆城建,-1.29,17703.45,-22799.4
2236,002052,同洲电子,-17.87,3415.65,-61038.73
2237,600317,营口港,0.96,51112.95,49157.56
2238,002826,易明医药,2.81,1970.69,5535.85
2239,002779,中坚科技,0.77,4595.58,3545.49
2240,603959,百利科技,1.24,8577.01,10643.12
2241,600258,首旅酒店,1.79,11797.01,21093.85
2242,603222,济民制药,0.5,8124.78,4089.39
2243,300505,川金诺,1.0,5782.76,5808.73
2244,000635,英 力 特,1.43,7701.2,10979.4
2245,002416,爱施德,0.25,75447.91,18775.19
2246,002703,浙江世宝,1.3,4882.4,6348.75
2247,600647,同达创业,2.4,3361.63,8061.22
2248,002643,万润股份,2.57,12394.16,31865.27
2249,002821,凯莱英,3.38,7472.95,25273.52
2250,000823,超声电子,1.4,13341.58,18722.18
2251,002788,鹭燕医药,1.07,10828.31,11552.31
2252,600449,宁夏建材,0.19,30004.56,5764.99
2253,600075,新疆天业,-2.27,-21567.23,48930.02
2254,300311,任子行,4.36,2514.1,10954.94
2255,300159,新研股份,2.47,10175.93,25093.73
2256,600249,两面针,2.66,1010.48,2690.3
2257,002777,久远银海,1.43,5409.58,7726.63
2258,300033,同花顺,55.27,2192.19,121157.67
2259,603519,立霸股份,1.47,4926.38,7254.21
2260,603179,新泉股份,2.94,3866.37,11367.29
2261,002102,冠福股份,8.75,2803.73,24540.11
2262,603822,嘉澳环保,1.33,3214.31,4288.79
2263,002572,索菲亚,2.71,24485.29,66401.69
2264,300121,阳谷华泰,9.95,1576.34,15677.84
2265,002388,新亚制程,1.1,991.78,1089.05
2266,601366,利群股份,1.09,33251.99,36186.53
2267,002560,通达股份,1.41,5948.19,8368.73
2268,601231,环旭电子,1.43,56421.31,80558.18
2269,002813,路畅科技,0.54,7621.57,4079.27
2270,603633,徕木股份,1.01,4884.15,4954.35
2271,002670,国盛金控,5.5,9062.5,49814.56
2272,600650,锦江投资,1.01,23491.88,23700.51
2273,300451,创业软件,1.38,4573.17,6300.35
2274,000019,深深宝Ａ,2.21,4366.22,9662.07
2275,300256,星星科技,-0.98,-14922.87,14605.19
2276,002820,桂发祥,1.09,8424.85,9176.68
2277,603703,盛洋科技,0.68,4011.94,2730.29
2278,300407,凯发电气,1.79,6797.72,12176.54
2279,601225,陕西煤业,0.79,348622.38,275488.53
2280,002583,海能达,2.97,13507.12,40182.84
2281,300616,尚品宅配,2.19,11681.88,25551.07
2282,603339,XD四方冷,1.25,9965.35,12444.31
2283,002350,北京科锐,1.24,6145.1,7646.22
2284,603778,乾景园林,1.06,7559.13,8017.88
2285,002759,天际股份,1.37,5628.05,7700.9
2286,002719,麦趣尔,0.49,5775.24,2811.24
2287,002771,真视通,1.16,5938.89,6903.58
2288,002284,亚太股份,1.05,13704.61,14419.34
2289,002299,圣农发展,-3.09,-21974.95,67872.8
2290,002735,王子新材,0.94,3932.58,3711.15
2291,300603,立昂技术,0.97,3651.09,3547.44
2292,002618,丹邦科技,0.47,5241.52,2458.99
2293,603517,绝味食品,1.97,19281.53,38030.32
2294,603589,口子窖,1.97,39816.7,78346.42
2295,000672,上峰水泥,0.56,26078.76,14522.93
2296,002077,大港股份,0.77,5409.6,4159.49
2297,600011,华能国际,0.84,1052013.37,881429.09
2298,603126,中材节能,1.43,9096.68,13025.62
2299,300131,英唐智控,-22.26,-905.09,20143.02
2300,603027,千禾味业,1.42,7046.92,10008.86
2301,300135,宝利国际,0.29,9544.86,2724.11
2302,600707,彩虹股份,-3.64,7479.56,-27251.25
2303,601519,*ST智慧,-150.93,1166.14,-176002.49
2304,000995,皇台酒业,4.32,-2930.53,-12667.75
2305,603169,兰石重装,0.33,4937.35,1641.99
2306,601500,通用股份,0.77,22031.76,17031.69
2307,002785,万里石,0.61,3776.46,2308.53
2308,300122,智飞生物,0.25,13034.78,3252.03
2309,000678,襄阳轴承,3.69,315.73,1165.25
2310,300493,润欣科技,1.24,3987.57,4931.38
2311,002241,歌尔股份,1.26,130662.65,165149.66
2312,603966,法兰泰克,0.93,6106.78,5693.87
2313,600830,香溢融通,0.66,16338.51,10803.84
2314,300609,汇纳科技,1.83,2634.83,4830.14
2315,300508,维宏股份,0.98,4518.76,4436.33
2316,300411,金盾股份,0.9,4716.68,4265.5
2317,002308,威创股份,0.6,30181.06,18223.35
2318,300530,达志科技,1.28,3763.57,4807.81
2319,300431,暴风集团,1.37,3853.75,5281.17
2320,603223,恒通股份,1.07,5417.86,5819.99
2321,603656,泰禾光电,1.41,5914.51,8365.96
2322,300419,浩丰科技,1.18,5189.53,6141.81
2323,000818,方大化工,-1.3,-8625.1,11207.66
2324,300537,广信材料,0.87,4883.04,4241.3
2325,300162,雷曼股份,1.76,1743.09,3076.02
2326,002734,利民股份,2.15,5244.05,11299.23
2327,300420,五洋科技,1.9,3834.97,7268.71
2328,600630,龙头股份,0.4,5223.68,2077.82
2329,600868,梅雁吉祥,2.64,2581.81,6820.67
2330,600183,生益科技,1.34,55785.03,74819.62
2331,603039,泛微网络,1.81,3604.76,6521.94
2332,000869,张 裕Ａ,0.94,104818.59,98246.05
2333,603019,中科曙光,2.32,9668.78,22425.02
2334,600610,中毅达,-0.13,-3565.71,468.82
2335,002590,万安科技,3.56,3564.94,12676.34
2336,600876,洛阳玻璃,-0.12,-9898.1,1151.61
2337,000806,银河生物,1.05,1221.27,1287.34
2338,603800,道森股份,-0.99,6088.69,-6003.96
2339,300082,奥克股份,0.94,8106.79,7633.58
2340,600576,万家文化,13.05,833.17,10876.51
2341,600107,美尔雅,0.41,1167.12,474.31
2342,300379,东方通,2.45,4547.59,11136.36
2343,300595,欧普康视,4.6,2480.0,11403.8
2344,603330,上海天洋,1.63,3294.9,5360.21
2345,002095,生 意 宝,0.38,3295.57,1261.92
2346,300300,汉鼎宇佑,0.67,5701.25,3823.68
2347,600599,熊猫金控,1.64,1265.61,2071.44
2348,002492,恒基达鑫,0.91,4867.04,4437.08
2349,300525,博思软件,1.38,2778.41,3830.16
2350,002808,苏州恒久,1.05,3913.64,4104.72
2351,300488,恒锋工具,1.26,5920.18,7463.92
2352,300515,三德科技,0.75,4633.97,3478.6
2353,600475,华光股份,1.43,7566.44,10789.09
2354,300481,濮阳惠成,1.36,4764.92,6488.97
2355,002300,太阳电缆,1.12,13862.71,15533.08
2356,000939,凯迪生态,5.15,6480.92,33352.79
2357,600338,西藏珠峰,31.14,2088.37,65025.7
2358,600496,精工钢构,0.46,23713.3,10957.31
2359,603159,上海亚虹,1.13,3658.81,4146.44
2360,002346,柘中股份,5.08,396.88,2016.19
2361,300459,金科娱乐,4.01,5118.48,20499.89
2362,002115,三维通信,-0.2,-13519.65,2760.05
2363,300260,新莱应材,0.95,1286.74,1219.02
2364,300502,新易盛,1.33,7935.88,10528.68
2365,000151,中成股份,1.08,9311.3,10087.99
2366,002395,双象股份,1.89,1883.17,3555.09
2367,300329,海伦钢琴,1.03,3226.88,3328.48
2368,603028,赛福天,0.7,4475.04,3112.34
2369,300503,昊志机电,0.83,7603.34,6278.08
2370,600190,锦州港,0.36,15469.38,5550.26
2371,600113,浙江东日,4.89,2035.16,9941.95
2372,000957,中通客车,5.61,10450.61,58581.18
2373,300591,万里马,1.27,2921.37,3700.23
2374,002819,东方中科,1.02,3020.28,3075.87
2375,002579,中京电子,9.39,1182.56,11098.64
2376,300017,网宿科技,5.27,23711.2,125039.66
2377,603777,来伊份,1.37,9786.1,13411.47
2378,300569,天能重工,4.37,3917.11,17134.53
2379,600939,重庆建工,0.83,35586.7,29463.92
2380,002712,思美传媒,1.68,8408.83,14155.41
2381,300175,朗源股份,1.62,1748.1,2832.37
2382,300304,云意电气,1.17,9392.51,11005.26
2383,603819,神力股份,0.91,5003.18,4564.7
2384,300499,高澜股份,1.37,4180.45,5724.33
2385,002597,金禾实业,3.78,14607.42,55146.36
2386,300404,博济医药,0.06,3516.37,208.71
2387,002782,可立克,1.11,5307.27,5889.57
2388,002830,名雕股份,1.0,5079.11,5057.89
2389,300332,天壕环境,0.5,11604.5,5837.26
2390,002623,亚玛顿,0.28,6159.79,1705.4
2391,002655,共达电声,1.27,1413.47,1800.81
2392,002342,巨力索具,0.29,7019.09,2063.36
2393,300506,名家汇,2.19,4599.75,10054.16
2394,603600,永艺股份,2.03,5919.64,12022.41
2395,000401,冀东水泥,0.15,34445.0,5288.55
2396,002301,齐心集团,3.8,2760.54,10489.14
2397,300385,雪浪环境,1.58,5614.64,8870.73
2398,002325,洪涛股份,0.47,27952.24,13080.58
2399,300019,硅宝科技,1.29,7009.77,9064.42
2400,002605,姚记扑克,0.83,11698.28,9746.41
2401,603058,永吉股份,0.97,9671.25,9373.77
2402,600300,XD维维股,0.87,8058.99,7012.53
2403,603388,元成股份,1.09,4881.21,5303.76
2404,603999,读者传媒,0.51,16389.82,8425.25
2405,002552,宝鼎科技,-13.74,1214.45,-16684.33
2406,603955,大千生态,1.53,4567.82,6966.36
2407,002200,云投生态,2.11,1587.01,3343.57
2408,603688,石英股份,1.03,7824.07,8093.75
2409,603186,华正新材,2.41,3519.97,8479.45
2410,002780,三夫户外,1.09,3258.55,3537.16
2411,603033,三维股份,0.63,12643.8,7909.99
2412,600845,宝信软件,1.16,29011.1,33565.9
2413,300465,高伟达,0.43,5323.64,2310.96
2414,600898,国美通讯,0.58,2774.98,1619.33
2415,002134,*ST普林,2.05,-4827.15,-9882.79
2416,000526,*ST紫学,14.79,-667.36,-9868.32
2417,603601,再升科技,3.16,2558.65,8082.4
2418,601116,三江购物,0.67,15006.16,10111.08
2419,300053,欧比特,3.02,2801.45,8458.95
2420,600387,海越股份,0.64,6293.57,4002.59
2421,300372,欣泰电气,-1.71,6292.48,-10780.87
2422,000155,*ST川化,-1.37,-63331.61,86858.33
2423,600710,*ST常林,-0.96,-21623.63,20665.56
